StartDate,EndDate,IPAddress,US,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,b6,b7,b8,b9,mfq1,mfq2,mfq3,mfq4,mfq5,mfq6,mfq7,mfq8,mfq9,mfq10,mfq11,mfq12,mfq13,mfq14,mfq15,mfq16,mfq17,mfq18,mfq19,mfq20,mfq21,mfq22,mfq23,mfq24,mfq25,mfq26,mfq27,mfq28,mfq29,mfq30,mfq31,svs1,svs2,svs3,svs4,svs5,svs6,svs7,svs8,svs9,svs10,svs11,io,si,so,deq1,deq2,deq3,deq4,deq5,deq6,deq7,deq8,bp1,bp2,bp3,bp4,bp5,bp6,bp7,bp8,bp9,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,sex,age,race,race_6_TEXT,ses,ed,for_pol,eco_pol,soc_pol,rel_pol,polaff,relaff,relaff_1_TEXT,relaff_10_TEXT,stp,pray,relserv,relint,purpose,purpose_check,study,study_check,task,explain,goal,task_susp,strategy,cond,condName
6/26/2017 13:00,6/26/2017 13:08,172.98.98.238,0,494,R_1jjGzV0Yk4fewDE,33.30259705,-83.96910095,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,5,5,5,5,6,5,4,4,,4,4,4,5,5,,6,4,4,5,5,5,5,6,5,5,5,5,2,3,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,,,,,,,,,,2,48,5,,3,2,4,4,4,4,3,1,,christian,2,5,2,7,unk,0,unk,0,2,,2,0,,0,A
6/26/2017 13:01,6/26/2017 13:33,71.217.192.95,0,1918,R_eVzC98ujBT0edzP,47.71569824,-122.3009949,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,2,5,6,3,5,3,6,4,2,2,4,6,4,5,4,6,6,6,2,6,2,5,2,2,2,2,1,6,6,7,7,6,6,7,6,6,7,4,6,5,5,5,1,1,1,4,4,1,1,1,2,4,4,4,4,4,4,4,4,4,,,,,,,,,,2,33,5,,3,5,2,2,2,1,6,3,,,4,5,1,1,opinions about spirituality and relation to God,0,Find out about people's beliefs,0,2,,2,0,,0,A
6/26/2017 13:05,6/26/2017 13:20,161.130.188.159,0,930,R_2cpkYbHZAj8MIHO,38.95170593,-92.33409882,,,,,,,,,,6,6,6,6,6,6,6,6,6,4,4,4,4,4,3,4,4,4,5,4,4,4,5,4,4,4,5,4,5,4,4,3,3,4,5,4,4,4,5,4,4,3,4,3,3,4,6,4,4,4,3,4,5,4,1,1,6,6,1,6,5,5,,,,,,,,,,4,3,3,3,3,2,2,2,2,1,25,5,,3,4,4,4,4,5,4,1,,christian Orthodox,2,5,5,6,the impact of religion  in our daily life,0,religion and perception in our daily life,0,2,,2,0,,1,B
6/26/2017 13:06,6/26/2017 13:14,75.121.122.110,0,464,R_SN67lwoGnZBfHYB,31.30760193,-85.88059998,2,2,2,2,2,2,2,2,2,,,,,,,,,,6,4,4,5,5,3,5,2,4,4,3,3,5,4,5,6,5,2,5,5,5,5,6,4,1,6,1,6,6,6,5,6,5,5,4,6,5,6,7,3,3,2,2,5,1,1,1,3,3,1,2,1,2,7,7,7,7,7,7,7,7,7,,,,,,,,,,2,41,5,,3,4,6,6,6,6,2,1,non denominational,,1,6,1,8,views on religion and God,0,what people think about society and religion,0,2,,2,0,,0,A
6/26/2017 13:30,6/26/2017 13:40,96.32.150.212,0,554,R_Pu0oGYYVmUR5Ryp,33.94099426,-83.43409729,,,,,,,,,,7,7,7,7,7,7,7,7,7,1,5,2,6,6,3,3,3,5,3,1,2,6,6,6,4,4,6,5,6,4,6,5,2,4,5,6,6,1,6,6,5,6,7,7,7,7,6,7,7,7,6,1,4,2,7,7,1,1,7,1,7,1,,,,,,,,,,7,7,7,7,7,7,7,7,7,1,67,5,,4,4,4,4,4,4,4,8,,,6,1,1,1,Not sure,0,If the belief in God affects my decisions in life.,0,2,,2,0,,1,B
6/26/2017 13:35,6/26/2017 13:47,136.181.195.31,0,765,R_tKVUQQhHj9iLNjH,42.75120544,-84.76909637,,,,,,,,,,5,5,7,4,7,5,7,7,7,1,5,3,6,6,3,6,2,6,2,2,3,6,6,3,2,1,5,5,5,2,6,2,2,1,1,2,4,1,5,5,5,6,7,2,5,6,6,4,4,6,6,3,5,3,1,1,4,4,1,4,1,4,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,44,5,,3,5,2,4,1,4,6,9,,,3,2,1,4,to assess the relationships between religious and political leanings and tolerance for others,0,to assess the relationships between religious and political leanings and tolerance for others,0,2,,1,0,to answer based on my own beliefs,1,B
6/26/2017 13:39,6/26/2017 13:44,73.210.172.45,0,259,R_2ZWDxCFdMLUBqHu,41.7480011,-87.71209717,4,3,3,2,3,4,4,3,3,,,,,,,,,,3,2,2,4,2,3,3,2,2,4,4,2,2,2,3,2,2,2,2,3,3,4,4,3,2,2,2,2,2,3,3,5,4,3,3,4,4,6,3,4,3,3,5,4,6,3,4,3,3,3,4,4,4,3,3,3,4,2,3,4,3,3,,,,,,,,,,1,33,5,,3,4,1,3,3,3,4,2,,,1,5,4,5,decision,0,no,1,2,,2,0,,0,A
6/26/2017 14:03,6/26/2017 15:01,174.102.64.227,0,3490,R_27jKbQEtCQkgY56,41.39889526,-83.65390015,5,4,4,6,4,3,2,1,3,,,,,,,,,,1,1,1,6,6,3,5,1,6,5,1,2,4,6,3,1,1,3,6,6,1,4,1,1,1,1,5,4,1,6,5,4,6,3,2,2,7,6,3,5,4,6,4,5,4,1,1,2,1,1,1,1,1,5,6,6,6,7,7,7,4,6,,,,,,,,,,2,26,5,,4,3,1,4,1,1,7,9,,,5,1,1,2,To see how feelings about religion influence behavior,0,If people would become defensive when asked about religion,0,2,N/A,2,0,N/A,0,A
6/26/2017 14:04,6/26/2017 14:12,184.15.176.108,0,505,R_1CCj1BSBugD59Yd,39.28439331,-80.23069763,,,,,,,,,,6,6,7,7,6,7,7,7,7,5,5,4,6,6,3,5,5,5,5,5,5,5,5,5,5,5,3,6,6,5,6,4,4,4,6,4,4,3,5,5,7,7,6,6,6,6,6,7,6,6,5,3,3,3,1,1,4,4,1,2,1,4,,,,,,,,,,2,2,2,2,2,2,1,1,1,1,45,5,,4,3,5,5,5,5,3,1,Methodist,,2,4,3,7,To gain insight into opinions on God and characteristics of religious beliefs,0,How people view God and their beliefs,0,2,,2,0,,1,B
6/26/2017 14:05,6/26/2017 14:09,24.91.68.216,0,246,R_2DS38RRyzB1oYmr,42.18179321,-71.19619751,6,4,6,6,4,6,6,5,6,,,,,,,,,,4,4,3,4,5,3,5,4,5,4,5,4,3,4,5,4,5,4,4,4,5,4,3,4,4,5,4,5,5,4,4,6,5,4,5,6,4,6,5,5,4,6,4,5,3,5,5,4,4,4,3,5,4,5,3,4,5,4,5,3,3,4,,,,,,,,,,1,32,5,,3,3,5,5,4,4,4,8,,,7,1,1,1,Personality Attributes Study,1,Personality Attributes Study,1,2,,2,0,,0,A
6/26/2017 14:06,6/26/2017 14:16,68.204.74.157,0,581,R_11ilq2h6QY73Gro,28.47680664,-81.63189697,2,2,2,5,3,2,2,2,2,,,,,,,,,,5,3,2,5,4,3,5,4,5,2,2,2,5,5,4,4,4,5,5,6,4,5,5,2,4,5,2,4,2,6,4,6,7,5,5,6,6,6,7,6,5,5,2,4,2,1,1,1,2,1,1,1,1,6,4,6,6,6,6,6,6,6,,,,,,,,,,2,62,5,,2,4,2,3,1,2,6,1,Presbyterian,,2,6,5,7,To see if my belief in God affected my judgement. ,0,How one's belief in God affects their judgement,0,2,,2,0,,0,A
6/26/2017 14:15,6/26/2017 14:26,192.131.85.207,0,653,R_3p5aM6nF0TtzZan,32.77870178,-96.82170105,,,,,,,,,,7,7,7,7,6,7,7,7,7,4,2,2,4,3,3,2,4,2,2,2,4,5,5,5,5,1,4,4,6,5,6,4,3,3,2,4,4,3,5,4,7,7,7,7,6,6,6,7,4,4,5,4,4,2,1,1,6,6,1,6,1,6,,,,,,,,,,1,1,1,1,1,1,1,5,4,2,41,5,,2,4,5,6,2,4,3,9,,,3,5,1,1,To get an insight on how people think about religion today,0,Belief in God,0,2,,2,0,,1,B
6/26/2017 14:33,6/26/2017 14:35,199.244.50.100,0,170,R_2BaFkbN4CUyiooZ,40.73910522,-73.98259735,5,6,4,6,7,2,3,4,5,,,,,,,,,,4,5,6,5,4,3,4,5,6,5,4,5,6,5,4,3,5,5,6,5,4,3,4,5,6,6,4,4,5,6,5,4,5,6,7,5,4,6,5,4,5,6,4,5,5,4,3,7,5,5,4,5,6,4,5,6,7,6,4,5,6,5,,,,,,,,,,1,26,1,,1,4,1,1,2,1,7,2,,,4,6,6,9,It was about the personal attributes,0,it was people opn ion,0,2,,2,0,,0,A
6/26/2017 14:36,6/26/2017 14:49,174.227.14.88,0,822,R_VP8GehcH6It0ew9,28.53559875,-81.5243988,,,,,,,,,,7,7,7,7,7,7,7,7,7,4,4,3,5,3,3,5,3,5,2,3,5,4,3,4,4,3,4,4,3,5,3,4,5,3,5,4,3,4,4,3,7,4,4,6,7,4,6,4,5,5,3,3,1,1,1,1,7,7,1,7,1,7,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,25,1,,4,3,4,3,4,4,4,2,,,1,5,5,9,Religious views ,0,Religion,0,2,,2,0,,1,B
6/26/2017 15:08,6/26/2017 15:13,24.158.191.7,0,305,R_2OZnlhoPyNBW98O,34.8914032,-85.12069702,5,6,6,5,5,1,3,4,3,,,,,,,,,,6,6,5,6,6,3,5,6,6,6,5,5,6,5,6,6,6,3,6,6,4,5,5,4,3,6,1,6,6,6,6,7,7,7,7,7,7,6,6,3,6,5,3,6,1,1,1,1,4,1,4,1,7,7,7,7,7,7,7,7,7,6,,,,,,,,,,2,31,5,,3,4,6,6,6,6,2,1,Methodist,,2,5,5,9,views on society and preferences,0,not sure,0,2,,2,0,,0,A
6/26/2017 15:08,6/26/2017 15:21,209.131.71.178,0,808,R_2AYBjV9jlZrYArV,40.27130127,-80.17019653,3,3,5,6,5,4,6,6,5,,,,,,,,,,3,4,3,5,2,3,3,5,2,3,6,5,5,4,6,3,2,3,2,1,6,2,6,4,3,5,4,6,1,6,5,7,7,6,6,6,7,6,7,4,3,4,2,3,2,2,4,4,6,3,4,3,5,6,4,6,5,5,4,5,6,7,,,,,,,,,,1,32,5,,2,5,6,6,3,5,3,1,Lutheran,,3,2,4,5,To learn about the correlation between religious beliefs and moral issues,0,Peoples' religious and political beliefs,0,2,,2,0,,0,A
6/26/2017 15:09,6/26/2017 15:13,73.121.62.132,0,261,R_1nNn9yJD7gA8ULI,36.83990479,-82.76100159,,,,,,,,,,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,3,3,6,1,1,7,7,1,7,1,7,,,,,,,,,,1,1,1,7,1,1,7,7,7,1,34,5,,5,2,5,5,5,5,3,1,BAPTIST,,1,5,3,9,TO SEE ABOUT PEOPLES BELIEF IN GOD,0,THE AMOUNT OF BELIEF PEOPLE HAD IN GOD,0,2,,2,0,,1,B
6/26/2017 15:09,6/26/2017 15:14,107.77.207.123,0,284,R_Tj8SbEsuzkYC5Tr,41.79589844,-87.95899963,,,,,,,,,,3,3,5,5,5,5,3,3,3,2,4,4,4,4,3,4,4,4,4,3,3,5,4,4,5,4,2,4,6,4,4,3,4,3,3,4,4,4,6,4,5,6,5,5,6,4,6,4,5,5,5,2,3,2,1,1,1,1,1,1,1,1,,,,,,,,,,7,5,5,5,7,5,6,6,5,2,29,2,,2,4,2,2,2,2,5,8,,,6,1,1,1,Test the Relationship between your views and how you view God,0, Correlation between views and how one thinks of God,0,2,,2,0,,1,B
6/26/2017 15:10,6/26/2017 15:19,71.224.219.34,0,575,R_1n15H4j4JeTWn0O,40.09179688,-75.2562027,2,2,2,2,2,2,2,2,2,,,,,,,,,,5,4,4,5,5,3,5,5,5,5,4,4,5,5,5,6,5,6,5,5,4,4,3,4,2,5,2,4,5,6,5,6,6,6,3,6,6,6,5,6,6,6,2,3,2,1,1,7,7,1,6,1,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,2,58,5,,3,4,6,6,6,6,2,2,,,1,6,5,8,I think the purpose of the experiment was to determine if the participants' belief and perceptions of God.,0,I think the experiment was trying to study the effects of the participants' belief in God and their perceptions of and attitudes towards modern society.,0,2,,2,0,,0,A
6/26/2017 15:10,6/26/2017 15:19,109.101.11.64,1,553,R_2vie2oX89Cs12RZ,46,25,2,4,4,4,6,2,2,5,2,,,,,,,,,,5,5,5,5,4,3,4,5,2,6,2,3,2,3,2,6,1,6,5,6,1,6,3,2,5,2,2,4,1,6,6,6,7,6,2,6,4,6,6,6,5,6,2,4,3,3,2,1,1,1,1,2,1,5,6,6,6,6,6,4,4,5,,,,,,,,,,2,22,5,,4,4,2,1,1,1,6,9,,,6,1,1,1,To understand how society views God and how affected it is by him,0,People's behaviors and beliefs of higher power,0,2,,2,0,,0,A
6/26/2017 15:34,6/26/2017 15:37,50.232.248.216,0,163,R_1i5pNSiwYjGdhWj,39.73129272,-104.9692001,,,,,,,,,,4,3,3,6,5,3,5,4,4,2,3,4,3,3,3,5,4,4,2,3,3,2,4,4,2,4,4,3,2,4,3,2,5,4,4,4,2,4,4,4,4,3,5,4,3,6,6,4,4,3,3,4,5,4,3,4,3,4,2,6,3,4,,,,,,,,,,4,3,3,3,5,4,3,3,5,1,29,5,,3,4,4,3,4,4,4,9,,,4,1,1,1,not sure,0,no idea,0,2,,2,0,,1,B
6/26/2017 15:49,6/26/2017 15:53,66.194.123.10,0,224,R_Z7WOpnu8yCLawuJ,35.186203,-80.74790192,,,,,,,,,,5,5,5,5,4,5,4,5,5,3,3,4,5,4,3,4,4,3,3,3,4,4,3,3,3,3,5,4,4,4,4,4,4,4,5,1,5,4,5,5,5,6,5,5,3,6,6,5,5,3,5,3,3,3,1,1,5,5,1,5,1,5,,,,,,,,,,3,3,5,5,5,2,5,2,3,2,24,5,,3,4,7,7,7,7,1,1,baptist ,,1,4,4,8,how people view god ,0,to find out how people view god ,0,2,,2,0,,1,B
6/26/2017 16:11,6/26/2017 16:20,73.206.199.117,0,518,R_2WAWMuShV5kT0x8,29.76289368,-95.25650024,1,1,7,7,4,1,1,4,7,,,,,,,,,,1,1,3,4,3,3,4,2,3,2,2,2,6,6,3,1,1,1,6,1,1,6,3,3,2,1,4,4,3,6,6,7,6,4,4,7,7,6,7,4,6,4,2,3,2,1,1,2,4,1,1,1,2,4,4,6,4,7,6,6,4,7,,,,,,,,,,1,39,1,,4,3,2,2,2,2,6,1,,Baptist,2,3,1,5,unsure,0,unsure,0,2,,2,0,,0,A
6/26/2017 16:11,6/26/2017 16:20,99.7.176.7,0,511,R_1DTlUPEyIiuvlUG,32.48139954,-84.90329742,,,,,,,,,,7,7,7,7,7,7,7,7,7,6,3,4,6,4,3,4,5,4,4,2,2,4,4,4,4,4,5,5,4,5,6,4,3,2,4,1,6,4,6,3,3,6,5,3,5,5,6,4,3,6,6,5,5,5,1,1,3,2,1,1,1,2,,,,,,,,,,6,6,7,7,7,5,7,7,7,2,32,1,,3,5,3,3,4,3,5,1,,,1,5,3,8,not sure,0,no idea,0,2,,2,0,,1,B
6/26/2017 16:11,6/26/2017 16:22,24.181.101.229,0,658,R_11cgdBxxadN6MlJ,34.76750183,-87.10569763,6,6,2,6,6,2,5,5,5,,,,,,,,,,5,4,4,6,6,3,6,4,6,5,4,4,6,4,5,4,3,3,4,6,5,4,3,2,4,3,1,5,4,6,3,6,7,7,5,6,6,6,5,5,4,5,1,3,2,1,1,1,1,1,1,1,1,7,7,7,7,7,7,4,6,7,,,,,,,,,,2,55,5,,4,4,5,5,5,4,3,1,"Born again, non-denominational Christian",,1,6,6,9,Unsure.,0,"Unsure, I take a lot of surveys.",0,2,,2,0,,0,A
6/26/2017 16:11,6/26/2017 16:20,70.198.77.40,0,538,R_2V8xgUJvO3raKNV,39.78509521,-86.16649628,,,,,,,,,,6,5,6,5,3,5,5,5,5,4,3,5,5,4,3,5,5,5,4,2,2,5,4,5,5,5,6,6,5,4,5,3,2,2,3,4,5,2,5,5,6,6,6,7,6,6,6,5,6,6,4,3,4,2,1,1,5,4,2,5,1,4,,,,,,,,,,3,3,4,2,4,3,5,3,4,2,45,5,,3,3,5,6,6,5,2,2,,,2,5,1,8,To see how you perceive God.,0,To see your beliefs about God and his treatment of people.,0,2,,2,0,,1,B
6/26/2017 16:11,6/26/2017 16:16,167.246.61.35,0,337,R_3yragRYzCcrHInT,41.90379333,-87.67569733,,,,,,,,,,5,6,6,6,2,5,3,2,5,1,2,2,5,6,3,5,3,5,2,1,1,6,6,3,1,1,5,6,5,2,6,4,4,4,3,4,2,1,6,6,5,7,4,3,5,6,6,5,5,5,6,2,5,2,1,1,1,1,1,1,1,1,,,,,,,,,,6,4,5,5,5,4,5,6,3,1,33,5,,3,4,1,1,1,1,7,8,,,6,1,1,4,Ideas of God's place in society's values,0,How religious people view what society should be,0,2,,2,0,,1,B
6/26/2017 16:12,6/26/2017 16:17,104.32.8.88,0,341,R_2z7kpJp4lkDKP5u,34.28630066,-119.2266998,7,7,7,7,7,7,7,7,7,,,,,,,,,,1,4,3,6,6,3,6,5,6,3,2,3,6,6,5,3,1,4,6,6,1,6,1,1,4,1,5,1,1,6,4,5,5,4,3,5,5,6,5,4,5,6,2,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,,,,,,,,,,2,30,5,,4,4,2,1,1,1,7,8,,,7,1,1,5,Religion and how that effects your opinions of society,0,Religion and society,0,2,,2,0,,0,A
6/26/2017 16:12,6/26/2017 16:29,74.134.99.121,0,1008,R_pzUmterEq1nIejf,36.90739441,-87.45970154,3,2,2,5,5,1,6,4,5,,,,,,,,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,2,5,5,4,5,5,5,4,5,2,5,4,5,5,6,6,6,5,6,6,6,5,4,6,6,4,4,4,1,1,6,6,1,5,1,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,1,65,1,,5,3,3,3,3,4,5,1,Baptist,,1,1,1,5,The survey is exploring how people perceive and the process they use.,0,Beliefs and perception.,0,1,When adjectives are supplied as opposed to proving your own there is a possiblity that some steering will occur.,2,1,,0,A
6/26/2017 16:12,6/26/2017 16:21,148.75.164.241,0,525,R_2CUt25BnQyI1RIx,41.13960266,-73.4056015,,,,,,,,,,6,4,6,4,5,5,6,6,6,3,2,2,4,4,3,4,2,2,2,2,2,5,4,4,3,3,5,5,3,3,6,5,4,3,4,4,5,4,6,4,6,5,5,5,6,5,6,6,5,5,5,4,4,4,1,1,1,1,1,1,1,1,,,,,,,,,,4,4,4,4,4,4,4,4,4,1,31,5,,4,4,4,2,2,2,6,2,,,2,5,1,4,How religion influences social beliefs,0,How closely tied society and religion are.,0,2,,2,0,,1,B
6/26/2017 16:42,6/26/2017 16:48,192.209.17.137,0,377,R_0DO4OJa43Fmvsk1,35.3197937,-86.63749695,2,5,6,6,5,2,6,5,5,,,,,,,,,,6,5,2,5,4,3,6,3,5,6,3,3,5,3,2,5,6,2,5,3,4,4,4,2,5,4,2,5,6,6,6,6,7,3,4,6,6,6,5,5,6,5,2,4,2,1,1,3,5,1,4,1,3,6,6,6,7,3,7,5,5,6,,,,,,,,,,2,39,5,,3,2,5,3,6,6,3,1,Church of Christ,,2,4,3,6,religious and society views,0,views on society and religion,0,2,,2,0,,0,A
6/26/2017 17:13,6/26/2017 17:28,152.119.24.64,0,868,R_7WhMSTyaQgO0SOZ,38.65910339,-77.03669739,1,1,1,1,1,1,1,1,1,,,,,,,,,,3,3,4,5,5,3,5,2,5,6,1,1,1,6,1,5,2,6,4,6,5,6,5,6,2,4,3,6,6,6,5,6,6,4,5,6,7,6,7,4,6,5,3,5,1,2,1,1,1,1,1,2,1,4,7,7,7,7,7,7,7,7,,,,,,,,,,1,37,3,,3,4,6,3,6,6,4,2,,,2,4,1,5,Getting a sense of people thoughts of God/religion.,0,how people respond/react,0,1,"If you believe in God, the bad adjectives touches you.",2,0,,0,A
6/26/2017 17:13,6/26/2017 17:18,72.82.240.47,0,288,R_5zrmcvY5gr0PVkd,40.02940369,-74.58740234,,,,,,,,,,7,7,7,7,7,7,7,7,7,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,6,6,6,6,7,7,4,4,7,7,6,4,7,7,7,5,5,5,1,1,7,7,1,7,1,7,,,,,,,,,,1,1,1,1,1,1,4,1,1,2,45,5,,3,4,6,6,6,6,2,2,,,1,4,3,8,Perceptions of how God would seem in your eyes,0,A person as to how religious or non religious they may seem,0,2,,2,0,,1,B
6/26/2017 17:14,6/26/2017 17:26,65.33.220.247,0,724,R_3pgMJzmnv83Dhls,27.97309875,-81.67359924,,,,,,,,,,7,7,7,7,7,7,7,7,7,1,3,4,6,6,3,6,5,6,2,2,3,6,6,6,3,2,5,6,5,2,6,2,3,1,4,1,4,1,5,6,7,5,5,5,7,5,6,7,1,6,3,4,4,4,2,2,1,1,1,1,1,1,,,,,,,,,,5,5,5,5,5,1,5,3,3,2,48,5,,4,4,2,2,2,2,6,8,,,7,1,1,2,Not sure,0,Personality trait and religiousness ,0,2,,2,0,,1,B
6/26/2017 17:14,6/26/2017 17:41,70.176.153.174,0,1608,R_27BbvxCDgDlAfWP,33.60960388,-112.3772964,,,,,,,,,,6,5,6,6,6,6,5,6,7,4,5,6,5,5,3,5,6,6,5,5,4,5,5,6,5,5,6,6,6,6,5,6,6,5,6,6,6,5,6,6,6,7,6,7,6,6,6,7,7,6,6,4,5,4,1,1,6,7,2,5,2,5,,,,,,,,,,3,5,6,7,4,3,6,5,5,2,27,3,,3,4,4,4,3,4,4,1,christian,,1,6,5,6,unsure,0,unsure,0,2,,2,0,,1,B
6/26/2017 17:16,6/26/2017 17:26,83.49.1.56,1,609,R_2zUuVti3B0fUswa,41.39840698,2.174102783,,,,,,,,,,7,7,7,7,6,7,7,7,7,3,4,1,6,6,3,5,2,5,3,2,1,5,5,1,1,1,6,5,4,3,6,3,2,3,5,1,5,6,6,4,6,6,6,4,5,6,6,6,4,5,5,6,7,6,1,1,1,1,1,1,1,1,,,,,,,,,,3,5,5,5,5,3,5,3,5,2,33,5,,3,4,5,6,3,6,2,1,Presbyterian,,1,4,4,7,I'm not sure. ,0,I can't remember from the first pages.,0,2,,2,0,,1,B
6/26/2017 17:18,6/26/2017 17:31,173.152.62.190,0,775,R_2tzluA5XmZIZNlg,39.92230225,-75.23339844,6,6,6,6,6,3,6,3,3,,,,,,,,,,1,4,5,6,5,3,5,6,6,6,4,5,5,5,6,6,6,3,4,6,3,6,3,4,4,3,4,4,4,6,4,7,6,7,7,6,6,6,7,4,7,6,4,5,4,1,1,2,2,1,2,1,2,6,6,6,6,6,6,6,6,6,,,,,,,,,,1,40,5,,5,3,2,2,2,2,6,7,,,6,1,1,1,religious thoughts,0,God thoughts,0,2,,2,0,,0,A
6/26/2017 17:19,6/26/2017 17:22,68.109.120.224,0,201,R_2cCbxwOWNkZDaSa,41.58770752,-71.46230316,,,,,,,,,,6,6,7,6,7,6,6,7,7,4,4,3,4,5,5,4,4,5,5,6,5,5,6,5,5,5,4,5,6,5,6,5,5,6,6,6,5,6,6,6,7,7,7,7,7,7,6,7,5,7,7,5,4,3,1,1,7,7,1,7,1,7,,,,,,,,,,5,5,6,7,7,1,7,7,6,1,19,5,,3,3,4,4,5,6,4,9,,,3,3,2,3,To gauge people's views on world issues in relation to their faith,0,the effect of faith on perception of world isuses,0,2,,2,0,,1,B
6/26/2017 17:20,6/26/2017 17:30,71.205.218.234,0,648,R_1gHqVK7MfF07nqi,40.16749573,-105.0225983,6,6,5,7,2,7,7,7,7,,,,,,,,,,1,4,2,4,5,3,5,6,3,6,5,6,6,6,4,2,1,5,4,5,5,5,6,2,6,6,1,6,2,6,5,6,7,6,5,4,7,6,5,5,5,6,2,5,3,4,2,1,3,1,1,1,3,7,7,7,7,6,7,7,7,7,,,,,,,,,,1,23,5,,3,3,6,4,4,1,3,3,,,6,1,2,1,Seeing how people interpret religion ,0,Change of religion over time,0,2,,2,0,,0,A
6/26/2017 18:16,6/26/2017 18:27,45.22.26.196,0,684,R_9yRgov5WlYr09fr,35.99969482,-83.91190338,3,3,5,3,3,2,5,2,2,,,,,,,,,,2,3,3,6,5,3,5,1,6,2,1,3,5,5,5,1,1,2,5,5,1,5,5,3,4,4,4,5,1,5,4,5,5,5,4,5,6,6,5,2,6,5,2,5,2,1,1,1,3,1,3,1,3,5,6,6,6,6,6,6,6,6,,,,,,,,,,2,49,5,,5,4,3,2,1,1,7,10,,Omnist,2,6,1,8,Peoples beliefs about God.,0,Peoples beliefs about God.,0,2,,2,0,,0,A
6/26/2017 18:17,6/26/2017 18:27,107.77.228.68,0,580,R_2U32rSdrXPzAk6Q,33.97920227,-118.0327988,7,6,7,7,7,7,7,7,7,,,,,,,,,,1,4,2,6,6,3,5,1,6,2,5,3,6,3,5,1,1,1,6,6,4,2,5,1,5,6,1,4,2,6,5,7,1,7,1,7,1,6,7,4,1,4,2,4,3,4,4,1,1,6,2,7,1,7,7,7,7,1,7,1,7,7,,,,,,,,,,2,20,5,,4,3,7,6,3,1,3,7,,,5,3,2,3,To study how different attitudes and beliefs are related. ,0,"Religion, compassion, and political views, and their relationship to each other and to an individual's personality. ",0,1,"I'm still trying to decide what I believe, but my family is very conservative and religious and thinking about God makes me feel pressured to believe as they do. In short, thinking about God pisses me off. ",2,0,,0,A
6/26/2017 18:18,6/26/2017 18:31,73.131.145.33,0,751,R_3fjyDLN4m0nlEeo,32.43040466,-80.6446991,,,,,,,,,,6,6,7,5,6,6,6,6,6,2,4,2,6,5,3,5,5,6,5,5,5,5,5,4,6,4,6,5,6,1,5,5,3,2,5,3,6,5,5,4,6,6,5,5,6,5,6,6,4,6,5,4,5,3,1,1,3,4,1,4,1,3,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,41,5,,4,3,4,4,4,4,4,7,,,2,2,1,1,To see how people feel about religion and politics,0,Religious beliefs ,0,2,,2,0,,1,B
6/26/2017 18:18,6/26/2017 18:32,67.177.170.18,0,859,R_qDBTGm89FRD3QRP,35.79820251,-86.43560028,,,,,,,,,,7,7,7,7,7,7,7,7,7,5,4,4,5,5,3,4,4,5,5,3,5,4,5,5,5,6,6,5,4,5,5,5,4,3,3,3,5,5,4,4,5,5,4,4,5,6,6,6,4,4,5,5,6,5,1,1,6,6,1,4,1,6,,,,,,,,,,4,4,5,4,4,4,5,5,6,2,46,5,,3,2,5,5,5,6,3,1,,,1,6,5,8,To see my views as a christian if I am one.  (I am) ,0,What I think about God and his ways.,0,2,,2,0,,1,B
6/26/2017 18:18,6/26/2017 18:24,75.133.168.31,0,366,R_00dLmAK7imj8fVn,38.58990479,-90.34690094,3,3,3,3,3,2,2,2,2,,,,,,,,,,4,4,3,5,5,3,5,4,5,4,3,3,5,5,5,3,3,3,5,5,4,5,4,2,4,4,5,4,4,5,5,5,6,6,4,5,6,6,6,6,5,6,5,3,3,1,1,3,2,1,2,1,2,5,6,6,6,6,6,6,6,6,,,,,,,,,,1,53,5,,4,4,3,3,3,3,5,1,Presbyterian,,2,5,1,5,Religious/societal views,0,Our opinions on society & religion.,0,2,,2,0,,0,A
